client,age,education,emploi,categorie,adresse,revenus,debcred,debcarte,autres,defaut
5846,36,Niveau bac,15,12,9,27.7,13.75,0.12568875,3.68306125,Non
5847,27,Bac+3,3,12,5,26.0,2,0.0416,0.4784,Oui
5848,29,Bac+3,8,12,9,63.9,8.41,1.3434975,4.0304925,Non
5849,35,Bac+4,5,12,4,47.0,16.1,3.17814,4.38886,Oui
5850,25,Niveau bac,4,12,1,20.0,21.86,0.756356,3.615644,Non
5851,38,Bac+3,14,12,4,87.7,8.48,1.81461824,5.62234176,Non
5852,43,Niveau bac,0,12,9,24.9,3.13,0.15431526,0.62505474,Non
5853,28,Bac+3,5,12,0,33.5,10.56,2.8265424,0.7110576,Oui
5854,38,Bac+2,5,12,2,45.8,4.65,0.5941863,1.5355137,Non
5855,37,Bac+3,3,12,18,40.3,9.43,0.72965568,3.07063432,Non
5856,20,Niveau bac,0,12,1,18.0,9.5,0.15903,1.55097,Non
5857,29,Bac+4,3,12,3,46.0,8.1,0.290628,3.435372,Non
5858,43,Bac+2,8,12,23,34.1,3.06,0.6052068,0.4382532,Non
5859,42,Bac+2,19,12,999,83.5,10.24,3.0097408,5.5406592,Oui
5860,41,Niveau bac,13,12,13,41.6,4.19,0.54382848,1.19921152,Non
5861,42,Niveau bac,3,12,14,19.6,25.52,3.71142464,1.29049536,Oui
5862,42,Niveau bac,0,12,21,18.9,7.9,0.2015685,1.2915315,Non
5863,39,Bac+3,2,12,7,25.1,11.53,0.6077463,2.2862837,Non
5864,47,Niveau bac,3,12,12,29.6,17.7,2.3890752,2.8501248,Oui
5865,32,Bac+2,9,12,7,53.0,14.9,5.812192,2.084808,Oui
5866,34,Bac+2,4,12,8,49.0,3.1,0.036456,1.482544,Non
5867,40,Bac+2,12,12,5,56.5,10.35,2.52038025,3.32736975,Oui
5868,32,Bac+2,6,12,9,43.3,15.11,0.22899205,6.31363795,Non
5869,34,Bac+4,8,12,15,19.4,13.89,0.64941306,2.04524694,Non
5870,53,Bac+2,24,12,8,129.0,2.7,1.006587,2.476413,Non
5871,25,Bac+3,3,12,1,27.0,16.9,1.085994,3.477006,Non
5872,51,Niveau bac,11,12,2,34.9,3.83,0.58011478,0.75655522,Non
5873,27,Bac+4,2,12,1,31.0,3.9,0.562185,0.646815,Non
5874,18,Bac+2,0,12,999,14.0,5.5,0.45738,0.31262,Non
5875,25,Niveau bac,9,12,1,45.1,8.47,1.36754926,2.45242074,Non
5876,40,Bac+2,6,12,15,24.5,3.47,0.1156204,0.7345296,Non
5877,33,Bac+2,11,12,10,27.0,5.48,0.3166344,1.1629656,Non
5878,26,Niveau bac,7,12,999,28.3,3.03,0.42617253,0.43131747,Non
5879,24,Bac+2,1,12,2,22.0,6.08,0.4868864,0.8507136,Oui
5880,34,Niveau bac,17,12,6,65.1,4.01,0.6265224,1.9839876,Non
5881,41,Bac+2,9,12,10,49.2,6.88,0.46712448,2.91783552,Non
5882,39,Bac+2,4,12,11,25.3,15.1,1.2836208,2.5366792,Oui
5883,44,Bac+2,1,12,999,50.8,16.88,2.62396224,5.95107776,Oui
5884,38,Bac+2,11,12,999,63.2,7.72,0.98556608,3.89347392,Non
5885,30,Niveau bac,13,12,999,27.0,8.69,0.5021082,1.8441918,Non
5886,31,Niveau bac,2,12,4,18.6,6.85,0.6192126,0.6548874,Non
5887,27,Bac+2,9,12,5,21.5,4.3,0.430817,0.493683,Non
5888,52,Bac+3,21,12,14,121.0,2.4,0.389136,2.514864,Non
5889,31,Bac+3,0,12,3,23.8,6.87,0.163506,1.471554,Oui
5890,41,Niveau bac,6,12,17,30.4,14.62,0.96889664,3.47558336,Non
5891,34,Niveau bac,7,12,6,27.3,2.04,0.06905808,0.48786192,Non
5892,31,Niveau bac,6,12,999,26.6,2.45,0.2372188,0.4144812,Non
5893,999,Niveau bac,23,12,1,177.0,8.77,6.519618,9.003282,Non
5894,37,Bac+2,2,12,9,24.0,8.51,1.0906416,0.9517584,Non
5895,30,Bac+4,2,12,999,61.0,2.9,0.640378,1.128622,Oui
5896,38,Niveau bac,9,12,12,33.5,3.55,0.07967975,1.10957025,Non
5897,35,Bac+2,8,12,6,38.3,9.25,2.03708125,1.50566875,Non
5898,30,Niveau bac,11,12,5,36.9,15.58,1.94316876,3.80585124,Oui
5899,999,Bac+3,10,12,7,101.0,13.1,7.237357,5.993643,Oui
5900,37,Niveau bac,13,12,11,27.7,8.76,1.29333516,1.13318484,Non
5901,32,Bac+4,1,12,13,45.7,13.95,2.82419145,3.55095855,Oui
5902,36,Bac+2,7,12,6,15.6,6.69,0.10018944,0.94345056,Non
5903,37,Bac+2,12,12,4,44.5,20.04,2.3988882,6.5189118,Oui
5904,43,Niveau bac,9,12,8,39.6,18.87,3.81845772,3.65406228,Oui
5905,52,Niveau bac,26,12,32,234.1,7.66,2.9587899,14.9732701,Non
5906,51,Bac+4,20,12,999,512.0,6.5,6.8224,26.4576,Non
5907,32,Niveau bac,13,12,1,30.8,19.05,3.579114,2.288286,Non
5908,38,Bac+2,14,12,16,37.0,7.68,2.0573184,0.7842816,Non
5909,45,Niveau bac,12,12,999,57.0,1,0.34143,0.22857,Non
5910,28,Niveau bac,11,12,7,27.3,8.38,0.76181742,1.52592258,Non
5911,28,Bac+2,2,12,3,29.4,4.08,0.3358656,0.8636544,Non
5912,30,Niveau bac,14,12,7,29.3,29.04,6.00715632,2.50156368,Oui
5913,24,Niveau bac,2,12,5,15.6,3.28,0.27477216,0.23690784,Non
5914,46,Bac+2,3,12,20,22.1,6.99,0.67043886,0.87435114,Non
5915,22,Bac+2,0,12,1,30.0,11.5,1.68705,1.76295,Oui
5916,999,Bac+2,4,12,999,21.5,6.27,0.053922,1.294128,Non
5917,32,Niveau bac,6,12,4,37.6,6.62,0.6347256,1.8543944,Non
5918,31,Niveau bac,11,12,12,31.3,18.51,4.07292189,1.72070811,Non
5919,20,Niveau bac,2,12,0,18.0,2.3,0.05589,0.35811,Non
5920,24,Niveau bac,6,12,0,15.3,5.79,0.33928821,0.54658179,Non
5921,21,Bac+3,0,12,0,23.0,3.9,0.305877,0.591123,Non
5922,52,Bac+3,23,12,10,153.0,4.5,2.12058,4.76442,Non
5923,33,Bac+2,8,12,3,64.9,11.16,1.8469242,5.3959158,Non
5924,22,Bac+3,0,12,0,13.5,5.37,0.39364785,0.33130215,Non
5925,27,Niveau bac,6,12,2,23.3,8.9,0.6055204,1.4681796,Non
5926,999,Bac+4,18,12,26,194.6,6.66,6.53202144,6.42833856,Non
5927,32,Bac+2,12,12,3,73.2,32.14,9.83406864,13.69241136,Oui
5928,42,Niveau bac,2,12,10,38.0,3.6,0.387144,0.980856,Oui
5929,32,Niveau bac,9,12,999,25.4,18.35,0.5965952,4.0643048,Non
5930,48,Bac+2,21,12,999,92.3,17.65,3.6491728,12.6417772,Non
5931,54,Bac+3,6,12,9,70.0,9.5,2.28095,4.36905,Non
5932,34,Niveau bac,6,12,10,25.5,6.99,0.25845525,1.52399475,Non
5933,50,Niveau bac,1,12,26,20.5,7.28,0.5939752,0.8984248,Oui
5934,25,Niveau bac,2,12,5,25.5,2.71,0.12784425,0.56320575,Non
5935,35,Niveau bac,2,12,11,21.3,7.82,1.22925708,0.43640292,Non
5936,34,Niveau bac,17,12,0,29.6,4.56,0.78825984,0.56150016,Non
5937,33,Bac+5 et plus,5,12,2,66.0,2.03,0.3898818,0.9499182,Non
5938,27,Bac+5 et plus,0,12,4,30.0,4.3,0.41925,0.87075,Non
5939,27,Niveau bac,9,12,3,30.0,13.7,2.2194,1.8906,Non
5940,31,Bac+2,5,12,3,56.6,11.1,0.7413468,5.5412532,Non
5941,38,Bac+4,13,12,999,204.0,19.5,15.43464,24.34536,Oui
5942,38,Bac+2,2,12,13,29.4,9.01,0.96951204,1.67942796,Non
5943,33,Bac+3,0,12,11,32.3,20.99,0.8135724,5.9661976,Non
5944,32,Niveau bac,15,12,11,75.0,12.03,6.5413125,2.4811875,Oui
5945,29,Niveau bac,5,12,3,20.0,5.52,0.177744,0.926256,Non
5946,33,Bac+3,10,12,2,26.7,8.57,1.15095957,1.13723043,Non
5947,37,Bac+3,2,12,3,44.3,9.57,2.16638961,2.07312039,Oui
5948,37,Bac+3,12,12,11,121.0,13.6,4.68996,11.76604,Non
5949,57,Niveau bac,7,12,999,25.6,15.86,1.49819904,2.56196096,Non
5950,30,Niveau bac,12,12,9,45.3,19.03,5.67234822,2.94824178,Non
5951,33,Niveau bac,3,12,999,23.1,8.74,0.33514404,1.68379596,Non
5952,31,Bac+2,8,12,2,36.5,17.17,0.70817665,5.55887335,Non
5953,29,Bac+5 et plus,3,12,0,72.6,11.93,4.01878752,4.64239248,Non
5954,35,Bac+5 et plus,9,12,15,84.4,9.59,0.4856376,7.6083224,Non
5955,31,Bac+2,3,12,6,45.0,0.7,0.12663,0.18837,Non
5956,25,Bac+2,6,12,0,18.0,16.3,1.86309,1.07091,Oui
5957,25,Niveau bac,4,12,1,26.1,17.65,2.15130555,2.45534445,Non
5958,42,Niveau bac,17,12,3,88.8,11.47,3.16764696,7.01771304,Non
5959,999,Niveau bac,11,12,0,36.1,4.46,1.00145732,0.60860268,Oui
5960,51,Niveau bac,34,12,17,248.1,17.18,17.6887857,24.9347943,Oui
5961,22,Bac+3,1,12,999,27.0,9.8,0.246078,2.399922,Non
5962,27,Bac+2,4,12,5,24.4,14.66,0.24323872,3.33380128,Oui
5963,33,Bac+2,7,12,0,87.3,11.89,1.08989685,9.29007315,Non
5964,23,Niveau bac,7,12,0,21.0,3.45,0.137655,0.586845,Non
5965,32,Niveau bac,10,12,13,34.8,9.44,1.12022592,2.16489408,Non
5966,47,Niveau bac,9,12,9,19.3,5.24,0.79085224,0.22046776,Non
5967,39,Bac+2,4,12,15,27.8,12.63,0.6846723,2.8264677,Non
5968,34,Niveau bac,1,12,15,23.1,4.89,0.18864153,0.94094847,Non
5969,48,Bac+3,17,12,26,192.0,28.01,15.7573056,38.0218944,Oui
5970,48,Niveau bac,0,12,7,39.4,3.07,0.54189184,0.66768816,Oui
5971,33,Bac+2,8,12,999,35.0,7.3,0.6132,1.9418,Non
5972,38,Niveau bac,8,12,3,33.8,11.79,1.394757,2.590263,Non
5973,19,Bac+2,0,12,0,33.0,7.5,0.36135,2.11365,Non
5974,47,Niveau bac,29,12,7,143.8,11.09,1.9934275,13.9539925,Non
5975,32,Bac+2,11,12,13,36.7,8.41,1.27162564,1.81484436,Non
5976,23,Niveau bac,6,12,3,29.0,12.9,0.594819,3.146181,Non
5977,28,Niveau bac,11,12,6,27.7,8.22,0.77643654,1.50050346,Non
5978,30,Niveau bac,6,12,4,24.5,19.64,1.563835,3.247965,Non
5979,32,Niveau bac,2,12,11,22.3,4.36,0.2722384,0.7000416,Non
5980,30,Niveau bac,14,12,1,29.8,10.36,0.8335656,2.2537144,Non
5981,44,Bac+3,19,12,17,172.8,0.54,0.53934336,0.39377664,Non
5982,46,Bac+3,10,12,22,88.4,4.46,1.39569456,2.54694544,Non
5983,19,Niveau bac,0,12,0,18.0,15.1,0.793656,1.924344,Oui
5984,32,Niveau bac,15,12,2,32.1,21.6,2.6209008,4.3126992,Oui
5985,70,Bac+3,48,12,25,165.0,14.8,0.56166,23.85834,Non
5986,49,Bac+2,16,12,14,143.3,25.61,11.7437216,24.9554084,Oui
5987,35,Bac+3,4,12,3,37.5,13.76,3.45204,1.70796,Oui
5988,32,Niveau bac,10,12,1,29.3,1,0.151481,0.141519,Non
5989,37,Bac+2,8,12,2,26.4,7.66,0.57229392,1.44994608,Oui
5990,34,Niveau bac,3,12,9,19.8,25.29,1.68249312,3.32492688,Oui
5991,47,Bac+3,8,12,11,43.0,11.8,2.273152,2.800848,Non
5992,31,Niveau bac,11,12,11,25.0,7.44,0.87234,0.98766,Oui
5993,32,Niveau bac,3,12,12,25.8,2.27,0.03572526,0.54993474,Non
5994,29,Niveau bac,0,12,2,18.7,10.95,0.96444315,1.08320685,Oui
5995,47,Bac+2,23,12,14,46.0,11.7,0.839592,4.542408,Non
5996,28,Niveau bac,11,12,1,34.5,6.19,0.085422,2.050128,Non
5997,24,Niveau bac,3,12,1,23.4,14.56,1.23675552,2.17028448,Non
5998,35,Niveau bac,6,12,16,28.5,24,2.33244,4.50756,Oui
5999,26,Bac+4,2,12,2,23.4,23.43,3.6733554,1.8092646,Oui
6000,36,Niveau bac,19,12,14,63.0,10.13,4.4226567,1.9592433,Non
6001,28,Bac+2,3,12,999,22.4,12.43,0.86870784,1.91561216,Non
6002,42,Niveau bac,9,12,13,77.0,11.2,0.888272,7.735728,Non
6003,37,Bac+2,17,12,14,77.1,33.14,12.08559462,13.46534538,Oui
6004,45,Bac+2,26,12,12,100.0,7.5,1.695,5.805,Non
6005,61,Bac+2,22,12,6,108.0,22.2,6.041952,17.934048,Non
6006,39,Bac+2,7,12,999,82.0,17.4,3.70968,10.55832,Non
6007,32,Bac+2,7,12,11,22.3,22.89,1.64874381,3.45572619,Non
6008,22,Bac+2,1,12,2,20.3,4.1,0.1015406,0.7307594,Non
6009,34,Bac+5 et plus,3,12,12,98.8,3.68,1.00349184,2.63234816,Non
6010,34,Niveau bac,8,12,5,28.6,4.5,0.622908,0.664092,Non
6011,40,Niveau bac,18,12,999,43.1,19.18,4.59621848,3.67036152,Non
6012,28,Niveau bac,7,12,8,21.6,11.64,1.0811232,1.4331168,Non
6013,51,Bac+2,6,12,9,65.7,11.3,2.9028231,4.5212769,Oui
6014,50,Bac+4,24,12,30,225.9,15.7,1.9861128,33.4801872,Non
6015,28,Niveau bac,4,12,999,25.0,6.5,0.21125,1.41375,Non
6016,25,Niveau bac,0,12,3,19.4,17.54,1.15353564,2.24922436,Oui
6017,999,Bac+2,13,12,7,50.0,14.2,3.7204,3.3796,Oui
6018,24,Bac+2,3,12,3,38.0,8.36,0.8672664,2.3095336,Non
6019,23,Niveau bac,3,12,1,41.0,5.5,0.674245,1.580755,Non
6020,40,Bac+3,4,12,6,87.0,1.2,0.860256,0.183744,Non
6021,999,Niveau bac,2,12,23,20.1,3.73,0.19343034,0.55629966,Non
6022,50,Bac+2,5,12,3,38.4,8.31,2.48582016,0.70521984,Oui
6023,31,Bac+2,6,12,8,47.2,6.64,1.91492288,1.21915712,Oui
6024,32,Bac+2,9,12,6,40.5,15.41,3.45130065,2.78974935,Oui
6025,37,Bac+3,3,12,6,34.6,15.13,2.28245128,2.95252872,Oui
6026,28,Niveau bac,5,12,7,32.0,13.57,1.1854752,3.1569248,Non
6027,36,Niveau bac,12,12,6,31.3,2.41,0.05732908,0.69700092,Oui
6028,43,Niveau bac,15,12,17,58.4,13.19,3.78985632,3.91310368,Oui
6029,43,Niveau bac,6,12,10,54.0,2.3,0.722844,0.519156,Non
6030,38,Bac+2,7,12,8,34.4,16.7,2.1600448,3.5847552,Oui
6031,30,Bac+3,5,12,9,37.3,12.15,1.29160575,3.24034425,Oui
6032,31,Bac+2,6,12,5,26.0,6.5,0.32617,1.36383,Non
6033,40,Niveau bac,20,12,12,61.0,4.8,1.042368,1.885632,Non
6034,24,Niveau bac,8,12,3,22.3,14.29,0.12428013,3.06238987,Non
6035,27,Bac+5 et plus,0,12,3,64.1,4.53,0.44427069,2.45945931,Oui
6036,29,Niveau bac,7,12,10,25.2,4.63,0.14117796,1.02558204,Non
6037,41,Bac+2,22,12,19,168.7,5.1,6.2118714,2.3918286,Non
6038,36,Niveau bac,19,12,15,60.0,12.01,0.54045,6.66555,Non
6039,28,Bac+2,2,12,2,24.0,3.7,0.340104,0.547896,Oui
6040,57,Bac+2,4,12,999,39.0,4.3,0.558441,1.118559,Non
6041,31,Bac+2,7,12,8,37.5,8.8,1.9008,1.3992,Non
6042,26,Bac+3,2,12,2,41.2,9.8,0.9205728,3.1170272,Non
6043,20,Bac+2,0,12,0,24.0,1.1,0.075504,0.188496,Oui
6044,39,Bac+4,8,12,9,259.0,7.2,1.547784,17.100216,Non
6045,999,Bac+2,0,12,999,45.4,13.42,2.0410478,4.0516322,Oui
6046,26,Bac+4,0,12,999,36.0,17.9,3.015792,3.428208,Oui
6047,40,Bac+3,17,12,10,117.5,6.01,2.2173895,4.8443605,Non
6048,37,Niveau bac,15,12,15,52.0,10.5,0.6552,4.8048,Non
6049,999,Niveau bac,12,12,10,44.0,9.8,1.59544,2.71656,Non
6050,30,Bac+2,7,12,6,33.0,19.91,2.8515102,3.7187898,Non
6051,21,Bac+3,0,12,0,15.0,6.1,0.07137,0.84363,Oui
6052,28,Niveau bac,4,12,0,20.6,3.05,0.0904752,0.5378248,Non
6053,999,Bac+3,25,12,5,152.8,12.03,7.1689176,11.2129224,Non
6054,41,Bac+2,7,12,0,40.5,17.53,1.5761223,5.5235277,Non
6055,42,Niveau bac,19,12,21,71.3,5.18,1.33698908,2.35635092,Non
6056,38,Niveau bac,20,12,999,62.3,8.61,1.11035421,4.25367579,Oui
6057,50,Bac+2,16,12,14,84.7,5.04,0.39273696,3.87614304,Non
6058,36,Bac+3,13,12,12,143.1,15.82,2.78452566,19.85389434,Non
6059,33,Niveau bac,12,12,2,35.8,3.77,0.1822041,1.1674559,Non
6060,19,Bac+2,0,12,0,50.0,1.8,0.4851,0.4149,Non
6061,69,Bac+4,7,12,20,75.0,13.5,1.03275,9.09225,Oui
6062,33,Niveau bac,9,12,12,32.3,10.65,0.5297523,2.9101977,Non
6063,29,Niveau bac,12,12,0,24.3,13.32,1.81905912,1.41770088,Non
6064,43,Bac+3,16,12,6,102.0,2.5,0.58395,1.96605,Non
6065,28,Niveau bac,11,12,999,36.2,5.52,1.13100384,0.86723616,Non
6066,37,Niveau bac,13,12,3,49.2,11.8,2.699604,3.105996,Non
6067,30,Bac+2,10,12,8,21.6,2.65,0.274752,0.297648,Non
6068,34,Bac+4,0,12,4,45.0,0.8,0.03492,0.32508,Non
6069,27,Bac+5 et plus,0,12,3,36.0,4.1,0.729144,0.746856,Non
6070,36,Niveau bac,4,12,999,27.3,7.94,0.58742502,1.58019498,Non
6071,30,Niveau bac,5,12,999,27.7,11.76,0.9283932,2.3291268,Non
6072,53,Niveau bac,26,12,4,110.3,13.05,5.75766,8.63649,Non
6073,56,Bac+4,22,12,9,57.0,2,0.48906,0.65094,Non
6074,23,Niveau bac,2,12,4,21.1,27.32,2.11557884,3.64894116,Oui
6075,30,Niveau bac,8,12,9,21.1,7.12,0.25990136,1.24241864,Non
6076,32,Bac+2,6,12,8,49.5,3.57,1.07972865,0.68742135,Non
6077,40,Niveau bac,3,12,9,24.2,6.77,0.13598222,1.50235778,Non
6078,35,Bac+3,12,12,8,110.0,4.76,1.591744,3.644256,Non
6079,35,Niveau bac,14,12,8,39.8,6,1.4328,0.9552,Non
6080,36,Niveau bac,18,12,9,51.4,2.98,0.6969326,0.8347874,Non
6081,26,Niveau bac,1,12,5,27.1,15.72,2.20248204,2.05763796,Oui
6082,33,Niveau bac,12,12,999,32.5,7.68,0.921024,1.574976,Non
6083,28,Niveau bac,2,12,6,18.8,8.71,0.5239936,1.1134864,Non
6084,35,Bac+2,0,12,14,30.9,14.6,0.338355,4.173045,Non
6085,52,Niveau bac,5,12,999,36.0,9.8,1.400616,2.127384,Non
6086,46,Bac+3,2,12,13,56.0,2.3,0.413448,0.874552,Non
6087,21,Niveau bac,0,12,999,13.0,13.87,1.3487188,0.4543812,Oui
6088,999,Bac+2,6,12,6,47.8,10.79,1.5988622,3.5587578,Oui
6089,59,Bac+3,11,12,21,55.0,10,1.4025,4.0975,Non
6090,20,Niveau bac,1,12,1,18.3,7.49,0.72919644,0.64147356,Non
6091,39,Bac+4,4,12,6,75.0,5.6,2.6208,1.5792,Non
6092,999,Niveau bac,1,12,3,19.6,12.82,1.21113104,1.30158896,Oui
6093,24,Bac+2,2,12,2,22.2,19.91,0.54366246,3.87635754,Oui
6094,39,Niveau bac,21,12,14,95.5,7.26,4.2847794,2.6485206,Non
6095,28,Niveau bac,2,12,0,18.8,0.8,0.06392,0.08648,Non
6096,32,Bac+2,1,12,8,33.7,0.59,0.07078348,0.12804652,Non
6097,31,Niveau bac,1,12,7,31.4,12.01,0.1319899,3.6391501,Oui
6098,34,Niveau bac,10,12,14,46.7,9.13,1.40276059,2.86094941,Non
6099,46,Niveau bac,0,12,9,25.0,3,0.43125,0.31875,Non
6100,35,Bac+3,3,12,8,35.3,20.25,3.8457585,3.3024915,Oui
6101,49,Niveau bac,6,12,30,41.5,5.27,0.6036258,1.5834242,Non
6102,39,Niveau bac,13,12,12,33.4,16.39,1.6696493,3.8046107,Non
6103,46,Bac+2,28,12,4,221.3,16.12,18.08649492,17.58706508,Oui
6104,51,Bac+2,3,12,14,19.0,4.9,0.340746,0.590254,Non
6105,46,Niveau bac,19,12,12,67.6,22.16,6.80099264,8.17916736,Non
6106,999,Bac+2,7,12,999,31.7,2.15,0.1104111,0.5711389,Non
6107,43,Niveau bac,8,12,21,36.8,6.69,0.88875312,1.57316688,Non
6108,43,Niveau bac,7,12,1,34.5,10.97,1.8620478,1.9226022,Non
6109,23,Niveau bac,1,12,4,18.9,3.65,0.34147575,0.34837425,Non
6110,31,Niveau bac,7,12,1,32.7,6.85,0.32031285,1.91963715,Non
6111,38,Bac+4,8,12,7,77.1,3.24,0.80936496,1.68867504,Non
6112,20,Bac+3,0,12,0,16.0,3.5,0.23016,0.32984,Oui
6113,30,Niveau bac,9,12,999,30.9,12,0.789804,2.918196,Non
6114,999,Bac+2,1,12,4,28.3,15.31,1.78941749,2.54331251,Non
6115,999,Bac+3,8,12,3,49.0,15.11,3.4280057,3.9758943,Oui
6116,37,Bac+4,13,12,5,225.0,1.1,1.418175,1.056825,Non
6117,44,Bac+2,10,12,1,62.3,20.58,6.69273948,6.12860052,Oui
6118,27,Niveau bac,7,12,3,22.9,1.29,0.05730954,0.23810046,Non
6119,33,Bac+2,5,12,12,27.0,1.33,0.2664522,0.0926478,Non
6120,22,Bac+4,0,12,1,20.0,6.5,0.6019,0.6981,Oui
6121,42,Niveau bac,8,12,12,43.0,1.3,0.153725,0.405275,Non
6122,42,Niveau bac,10,12,18,42.5,6.25,0.924375,1.731875,Non
6123,30,Bac+2,11,12,3,38.9,22.33,0.54724131,8.13912869,Oui
6124,40,Bac+2,16,12,11,53.0,1.2,0.424848,0.211152,Non
6125,42,Niveau bac,19,12,12,35.2,6.86,0.34289024,2.07182976,Non
6126,44,Niveau bac,15,12,0,94.0,5.34,1.455684,3.563916,Non
6127,38,Niveau bac,5,12,1,25.7,10.56,1.21855008,1.49536992,Non
6128,33,Bac+2,4,12,3,24.9,12.31,1.34561841,1.71957159,Non
6129,39,Bac+2,10,12,4,65.6,18.99,2.76555168,9.69188832,Oui
6130,51,Niveau bac,23,12,7,81.6,11.92,5.23297536,4.49374464,Non
6131,41,Niveau bac,14,12,0,56.2,22.68,3.16104768,9.58511232,Non
6132,30,Niveau bac,5,12,9,45.2,17.91,3.9667068,4.1286132,Oui
6133,42,Bac+2,14,12,4,92.4,6.63,3.36323988,2.76288012,Non
6134,39,Niveau bac,4,12,16,34.8,6.99,0.4013658,2.0311542,Non
6135,41,Bac+3,17,12,12,35.9,11.9,0.5041078,3.7679922,Non
6136,45,Niveau bac,20,12,9,91.7,5.43,2.70376533,2.27554467,Non
6137,50,Niveau bac,28,12,2,164.2,6.46,0.76372704,9.84359296,Non
6138,999,Bac+2,9,12,12,20.9,6.91,0.33794046,1.10624954,Non
6139,30,Bac+3,6,12,7,31.5,6.57,0.58568265,1.48386735,Non
6140,30,Niveau bac,1,12,2,18.4,2.55,0.1768884,0.2923116,Oui
6141,35,Niveau bac,6,12,999,30.7,4.63,0.84005331,0.58135669,Non
6142,24,Niveau bac,0,12,3,19.3,3.94,0.35967866,0.40074134,Non
6143,43,Niveau bac,17,12,10,104.0,14.2,3.573856,11.194144,Non
6144,43,Niveau bac,11,12,20,35.0,3.73,0.425593,0.879907,Non
6145,40,Bac+3,12,12,1,81.9,9.24,1.91459268,5.65296732,Non
6146,25,Bac+3,3,12,2,21.9,8.06,0.94258476,0.82255524,Non
6147,999,Bac+4,1,12,1,75.0,11.1,2.64735,5.67765,Oui
6148,46,Niveau bac,2,12,20,20.6,2.39,0.19348962,0.29885038,Non
6149,38,Niveau bac,16,12,3,44.8,24,3.354624,7.397376,Oui
6150,22,Bac+2,1,12,1,14.4,5.71,0.32725152,0.49498848,Oui
6151,23,Niveau bac,0,12,2,16.9,12.32,0.41433392,1.66774608,Oui
6152,999,Bac+5 et plus,11,12,8,40.0,8.8,1.6544,1.8656,Non
6153,24,Niveau bac,8,12,999,22.9,10.41,0.70324755,1.68064245,Non
6154,46,Bac+4,22,12,10,160.0,15.5,9.92,14.88,Oui
6155,25,Niveau bac,6,12,2,15.6,10.17,0.16182504,1.42469496,Non
6156,24,Niveau bac,8,12,2,28.0,6.6,0.262416,1.585584,Non
6157,32,Bac+2,7,12,999,29.7,14.05,1.35617625,2.81667375,Oui
6158,31,Niveau bac,9,12,0,30.0,24.72,2.810664,4.605336,Oui
6159,37,Bac+2,12,12,12,83.9,16.84,4.25275676,9.87600324,Non
6160,50,Niveau bac,8,12,30,53.5,8.42,0.6712003,3.8334997,Non
6161,999,Niveau bac,2,12,4,25.1,13.45,0.93513815,2.44081185,Oui
6162,30,Niveau bac,10,12,5,37.5,4.47,0.21623625,1.46001375,Non
6163,32,Bac+2,7,12,8,23.8,3.96,0.30819096,0.63428904,Non
6164,999,Niveau bac,20,12,13,63.3,4.01,1.15494015,1.38338985,Non
6165,27,Niveau bac,7,12,999,43.0,10,1.1997,3.1003,Non
6166,999,Niveau bac,20,12,15,38.3,5.08,0.67319144,1.27244856,Non
6167,31,Niveau bac,14,12,3,25.5,14.87,0.682533,3.109317,Non
6168,34,Bac+2,15,12,1,42.3,20.46,3.21084918,5.44373082,Oui
6169,44,Niveau bac,18,12,4,141.3,17.17,6.64757154,17.61363846,Non
6170,32,Bac+2,1,12,6,129.0,19.9,11.911344,13.759656,Oui
6171,24,Niveau bac,4,12,1,20.4,1.98,0.14016024,0.26375976,Oui
6172,40,Bac+4,13,12,12,46.9,1.92,0.5943168,0.3061632,Non
6173,26,Bac+2,1,12,0,12.3,2.51,0.05989362,0.24883638,Non
6174,36,Niveau bac,6,12,1,35.9,3.91,0.36917047,1.03451953,Non
6175,41,Bac+2,14,12,9,76.0,18,9.17928,4.50072,Oui
6176,35,Niveau bac,17,12,4,38.3,28.43,0.74043092,10.14825908,Non
6177,40,Niveau bac,8,12,8,39.5,11.08,2.5296748,1.8469252,Non
6178,45,Niveau bac,4,12,11,36.5,6.87,0.7322046,1.7753454,Non
6179,38,Niveau bac,5,12,2,40.8,21.8,1.9656624,6.9287376,Oui
6180,32,Bac+4,0,12,13,51.7,6.94,0.59560468,2.99237532,Oui
6181,28,Niveau bac,10,12,999,23.1,9.29,0.63950502,1.50648498,Non
6182,35,Niveau bac,6,12,1,28.7,8.25,0.492492,1.875258,Non
6183,44,Bac+2,20,12,999,146.7,9.49,2.35278927,11.56904073,Non
6184,28,Niveau bac,3,12,6,18.1,6.06,0.18207876,0.91478124,Non
6185,39,Niveau bac,21,12,999,45.6,14.48,1.51205952,5.09082048,Non
6186,46,Bac+2,11,12,14,35.6,9.56,1.42600784,1.97735216,Non
6187,22,Bac+3,0,12,1,14.0,2.5,0.2583,0.0917,Non
6188,35,Bac+4,0,12,16,50.0,6.96,0.82824,2.65176,Non
6189,34,Bac+2,11,12,0,47.7,6.97,2.15439912,1.17029088,Non
6190,53,Bac+2,7,12,24,69.1,5.43,0.71665683,3.03547317,Non
6191,33,Niveau bac,5,12,0,46.8,5.18,1.64121048,0.78302952,Non
6192,32,Niveau bac,0,12,3,26.1,13.65,0.8977878,2.6648622,Oui
6193,25,Bac+3,3,12,6,28.0,10.18,1.168664,1.681736,Non
